"Provider ID","Measure ID","Score","Footnote","Measure Start Date","Measure End Date"
"370002","SPP_1","0.85",,"01/01/2012","12/31/2012"
"370004","SPP_1","0.86",,"01/01/2012","12/31/2012"
"370006","SPP_1","0.89",,"01/01/2012","12/31/2012"
"370007","SPP_1","0.70",,"01/01/2012","12/31/2012"
"370008","SPP_1","1.00",,"01/01/2012","12/31/2012"
"370011","SPP_1","1.03",,"01/01/2012","12/31/2012"
"370013","SPP_1","1.01",,"01/01/2012","12/31/2012"
"370014","SPP_1","0.94",,"01/01/2012","12/31/2012"
"370015","SPP_1","0.90",,"01/01/2012","12/31/2012"
"370016","SPP_1","1.02",,"01/01/2012","12/31/2012"
"370018","SPP_1","0.96",,"01/01/2012","12/31/2012"
"370019","SPP_1","0.90",,"01/01/2012","12/31/2012"
"370020","SPP_1","1.01",,"01/01/2012","12/31/2012"
"370022","SPP_1","0.93",,"01/01/2012","12/31/2012"
"370023","SPP_1","0.94",,"01/01/2012","12/31/2012"
"370025","SPP_1","1.04",,"01/01/2012","12/31/2012"
"370026","SPP_1","0.95",,"01/01/2012","12/31/2012"
"370028","SPP_1","0.99",,"01/01/2012","12/31/2012"
"370029","SPP_1","0.88",,"01/01/2012","12/31/2012"
"370030","SPP_1","0.79",,"01/01/2012","12/31/2012"
"370032","SPP_1","1.05",,"01/01/2012","12/31/2012"
"370034","SPP_1","1.03",,"01/01/2012","12/31/2012"
"370036","SPP_1","0.62",,"01/01/2012","12/31/2012"
"370037","SPP_1","0.95",,"01/01/2012","12/31/2012"
"370039","SPP_1","0.90",,"01/01/2012","12/31/2012"
"370040","SPP_1","1.00",,"01/01/2012","12/31/2012"
"370041","SPP_1","0.86",,"01/01/2012","12/31/2012"
"370047","SPP_1","0.96",,"01/01/2012","12/31/2012"
"370048","SPP_1","0.94",,"01/01/2012","12/31/2012"
"370049","SPP_1","1.02",,"01/01/2012","12/31/2012"
"370051","SPP_1","0.78",,"01/01/2012","12/31/2012"
"370054","SPP_1","0.94",,"01/01/2012","12/31/2012"
"370056","SPP_1","0.93",,"01/01/2012","12/31/2012"
"370057","SPP_1","1.02",,"01/01/2012","12/31/2012"
"370065","SPP_1","0.89",,"01/01/2012","12/31/2012"
"370072","SPP_1","0.96",,"01/01/2012","12/31/2012"
"370078","SPP_1","0.97",,"01/01/2012","12/31/2012"
"370080","SPP_1","0.76",,"01/01/2012","12/31/2012"
"370083","SPP_1","1.00",,"01/01/2012","12/31/2012"
"370089","SPP_1","0.94",,"01/01/2012","12/31/2012"
"370091","SPP_1","0.99",,"01/01/2012","12/31/2012"
"370093","SPP_1","1.02",,"01/01/2012","12/31/2012"
"370094","SPP_1","1.00",,"01/01/2012","12/31/2012"
"370097","SPP_1","0.95",,"01/01/2012","12/31/2012"
"370099","SPP_1","0.87",,"01/01/2012","12/31/2012"
"370100","SPP_1","1.02",,"01/01/2012","12/31/2012"
"370103","SPP_1","0.82",,"01/01/2012","12/31/2012"
"370106","SPP_1","1.02",,"01/01/2012","12/31/2012"
"370112","SPP_1","0.90",,"01/01/2012","12/31/2012"
"370113","SPP_1","0.99",,"01/01/2012","12/31/2012"
"370114","SPP_1","0.98",,"01/01/2012","12/31/2012"
"370138","SPP_1","0.74",,"01/01/2012","12/31/2012"
"370139","SPP_1","0.90",,"01/01/2012","12/31/2012"
"370149","SPP_1","1.00",,"01/01/2012","12/31/2012"
"370153","SPP_1","0.83",,"01/01/2012","12/31/2012"
"370156","SPP_1","0.86",,"01/01/2012","12/31/2012"
"370158","SPP_1","0.96",,"01/01/2012","12/31/2012"
"370166","SPP_1","0.84",,"01/01/2012","12/31/2012"
"370169","SPP_1","0.73",,"01/01/2012","12/31/2012"
"370170","SPP_1","0.54",,"01/01/2012","12/31/2012"
"370171","SPP_1","0.92",,"01/01/2012","12/31/2012"
"370172","SPP_1","0.81",,"01/01/2012","12/31/2012"
"370173","SPP_1","0.84",,"01/01/2012","12/31/2012"
"370178","SPP_1","0.81",,"01/01/2012","12/31/2012"
"370180","SPP_1","0.80",,"01/01/2012","12/31/2012"
"370183","SPP_1","0.85",,"01/01/2012","12/31/2012"
"370190","SPP_1","1.40",,"01/01/2012","12/31/2012"
"370192","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"370199","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"370201","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"370202","SPP_1","1.04",,"01/01/2012","12/31/2012"
"370203","SPP_1","1.00",,"01/01/2012","12/31/2012"
"370206","SPP_1","0.89",,"01/01/2012","12/31/2012"
"370210","SPP_1","0.86",,"01/01/2012","12/31/2012"
"370211","SPP_1","1.06",,"01/01/2012","12/31/2012"
"370212","SPP_1","1.00",,"01/01/2012","12/31/2012"
"370214","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"370215","SPP_1","0.92",,"01/01/2012","12/31/2012"
"370216","SPP_1","0.92",,"01/01/2012","12/31/2012"
"370218","SPP_1","0.97",,"01/01/2012","12/31/2012"
"370220","SPP_1","1.08",,"01/01/2012","12/31/2012"
"370222","SPP_1","0.92",,"01/01/2012","12/31/2012"
"370225","SPP_1","1.11",,"01/01/2012","12/31/2012"
"370227","SPP_1","0.83",,"01/01/2012","12/31/2012"
"370228","SPP_1","0.93",,"01/01/2012","12/31/2012"
"370229","SPP_1","1.07",,"01/01/2012","12/31/2012"
"370234","SPP_1","0.90",,"01/01/2012","12/31/2012"
"370235","SPP_1","0.87",,"01/01/2012","12/31/2012"
"370236","SPP_1","1.04",,"01/01/2012","12/31/2012"
"380001","SPP_1","0.87",,"01/01/2012","12/31/2012"
"380002","SPP_1","0.89",,"01/01/2012","12/31/2012"
"380004","SPP_1","0.89",,"01/01/2012","12/31/2012"
"380005","SPP_1","0.92",,"01/01/2012","12/31/2012"
"380007","SPP_1","0.91",,"01/01/2012","12/31/2012"
"380009","SPP_1","0.93",,"01/01/2012","12/31/2012"
"380014","SPP_1","0.90",,"01/01/2012","12/31/2012"
"380017","SPP_1","0.93",,"01/01/2012","12/31/2012"
"380018","SPP_1","0.90",,"01/01/2012","12/31/2012"
"380020","SPP_1","0.90",,"01/01/2012","12/31/2012"
"380021","SPP_1","0.93",,"01/01/2012","12/31/2012"
"380022","SPP_1","0.82",,"01/01/2012","12/31/2012"
"380025","SPP_1","0.86",,"01/01/2012","12/31/2012"
"380027","SPP_1","0.86",,"01/01/2012","12/31/2012"
"380029","SPP_1","0.83",,"01/01/2012","12/31/2012"
"380033","SPP_1","0.72",,"01/01/2012","12/31/2012"
"380037","SPP_1","0.80",,"01/01/2012","12/31/2012"
"380038","SPP_1","0.88",,"01/01/2012","12/31/2012"
"380040","SPP_1","0.87",,"01/01/2012","12/31/2012"
"380047","SPP_1","0.90",,"01/01/2012","12/31/2012"
"380050","SPP_1","0.87",,"01/01/2012","12/31/2012"
"380051","SPP_1","0.92",,"01/01/2012","12/31/2012"
"380052","SPP_1","0.93",,"01/01/2012","12/31/2012"
"380056","SPP_1","0.82",,"01/01/2012","12/31/2012"
"380060","SPP_1","0.85",,"01/01/2012","12/31/2012"
"380061","SPP_1","0.92",,"01/01/2012","12/31/2012"
"380071","SPP_1","0.90",,"01/01/2012","12/31/2012"
"380075","SPP_1","0.90",,"01/01/2012","12/31/2012"
"380082","SPP_1","0.87",,"01/01/2012","12/31/2012"
"380089","SPP_1","0.90",,"01/01/2012","12/31/2012"
"380090","SPP_1","0.91",,"01/01/2012","12/31/2012"
"380091","SPP_1","0.73",,"01/01/2012","12/31/2012"
"380102","SPP_1","0.87",,"01/01/2012","12/31/2012"
"390001","SPP_1","1.10",,"01/01/2012","12/31/2012"
"390002","SPP_1","1.06",,"01/01/2012","12/31/2012"
"390003","SPP_1","1.02",,"01/01/2012","12/31/2012"
"390004","SPP_1","1.07",,"01/01/2012","12/31/2012"
"390006","SPP_1","1.04",,"01/01/2012","12/31/2012"
"390008","SPP_1","0.96",,"01/01/2012","12/31/2012"
"390009","SPP_1","0.98",,"01/01/2012","12/31/2012"
"390012","SPP_1","0.97",,"01/01/2012","12/31/2012"
"390013","SPP_1","0.93",,"01/01/2012","12/31/2012"
"390016","SPP_1","1.06",,"01/01/2012","12/31/2012"
"390019","SPP_1","1.01",,"01/01/2012","12/31/2012"
"390025","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"390026","SPP_1","1.05",,"01/01/2012","12/31/2012"
"390027","SPP_1","1.02",,"01/01/2012","12/31/2012"
"390028","SPP_1","1.10",,"01/01/2012","12/31/2012"
"390030","SPP_1","1.04",,"01/01/2012","12/31/2012"
"390031","SPP_1","1.05",,"01/01/2012","12/31/2012"
"390032","SPP_1","1.10",,"01/01/2012","12/31/2012"
"390035","SPP_1","0.93",,"01/01/2012","12/31/2012"
"390036","SPP_1","1.04",,"01/01/2012","12/31/2012"
"390037","SPP_1","1.08",,"01/01/2012","12/31/2012"
"390039","SPP_1","0.99",,"01/01/2012","12/31/2012"
"390041","SPP_1","1.02",,"01/01/2012","12/31/2012"
"390042","SPP_1","1.03",,"01/01/2012","12/31/2012"
"390043","SPP_1","0.98",,"01/01/2012","12/31/2012"
"390044","SPP_1","1.03",,"01/01/2012","12/31/2012"
"390045","SPP_1","0.99",,"01/01/2012","12/31/2012"
"390046","SPP_1","1.01",,"01/01/2012","12/31/2012"
"390048","SPP_1","1.03",,"01/01/2012","12/31/2012"
"390049","SPP_1","1.00",,"01/01/2012","12/31/2012"
"390050","SPP_1","1.06",,"01/01/2012","12/31/2012"
"390052","SPP_1","0.98",,"01/01/2012","12/31/2012"
"390056","SPP_1","1.01",,"01/01/2012","12/31/2012"
"390057","SPP_1","0.99",,"01/01/2012","12/31/2012"
"390058","SPP_1","1.03",,"01/01/2012","12/31/2012"
"390061","SPP_1","1.05",,"01/01/2012","12/31/2012"
"390062","SPP_1","1.11",,"01/01/2012","12/31/2012"
"390063","SPP_1","1.05",,"01/01/2012","12/31/2012"
"390065","SPP_1","0.97",,"01/01/2012","12/31/2012"
"390066","SPP_1","1.00",,"01/01/2012","12/31/2012"
"390067","SPP_1","1.05",,"01/01/2012","12/31/2012"
"390068","SPP_1","1.00",,"01/01/2012","12/31/2012"
"390070","SPP_1","1.10",,"01/01/2012","12/31/2012"
"390071","SPP_1","0.89",,"01/01/2012","12/31/2012"
"390072","SPP_1","0.97",,"01/01/2012","12/31/2012"
"390073","SPP_1","1.10",,"01/01/2012","12/31/2012"
"390076","SPP_1","1.03",,"01/01/2012","12/31/2012"
"390079","SPP_1","0.91",,"01/01/2012","12/31/2012"
"390080","SPP_1","1.09",,"01/01/2012","12/31/2012"
"390081","SPP_1","1.12",,"01/01/2012","12/31/2012"
"390084","SPP_1","1.06",,"01/01/2012","12/31/2012"
"390086","SPP_1","0.94",,"01/01/2012","12/31/2012"
"390090","SPP_1","1.02",,"01/01/2012","12/31/2012"
"390091","SPP_1","0.94",,"01/01/2012","12/31/2012"
"390093","SPP_1","0.98",,"01/01/2012","12/31/2012"
"390096","SPP_1","1.01",,"01/01/2012","12/31/2012"
"390097","SPP_1","1.05",,"01/01/2012","12/31/2012"
"390100","SPP_1","0.98",,"01/01/2012","12/31/2012"
"390101","SPP_1","0.98",,"01/01/2012","12/31/2012"
"390102","SPP_1","1.07",,"01/01/2012","12/31/2012"
"390104","SPP_1","0.91",,"01/01/2012","12/31/2012"
"390107","SPP_1","1.03",,"01/01/2012","12/31/2012"
"390110","SPP_1","0.99",,"01/01/2012","12/31/2012"
"390111","SPP_1","1.02",,"01/01/2012","12/31/2012"
"390112","SPP_1","0.97",,"01/01/2012","12/31/2012"
"390113","SPP_1","0.96",,"01/01/2012","12/31/2012"
"390114","SPP_1","0.95",,"01/01/2012","12/31/2012"
"390115","SPP_1","1.04",,"01/01/2012","12/31/2012"
"390116","SPP_1","1.08",,"01/01/2012","12/31/2012"
"390117","SPP_1","0.98",,"01/01/2012","12/31/2012"
"390118","SPP_1","0.94",,"01/01/2012","12/31/2012"
"390119","SPP_1","1.14",,"01/01/2012","12/31/2012"
"390122","SPP_1","0.87",,"01/01/2012","12/31/2012"
"390123","SPP_1","1.07",,"01/01/2012","12/31/2012"
"390125","SPP_1","1.04",,"01/01/2012","12/31/2012"
"390127","SPP_1","1.04",,"01/01/2012","12/31/2012"
"390130","SPP_1","0.99",,"01/01/2012","12/31/2012"
"390132","SPP_1","1.05",,"01/01/2012","12/31/2012"
"390133","SPP_1","0.97",,"01/01/2012","12/31/2012"
"390137","SPP_1","1.21",,"01/01/2012","12/31/2012"
"390138","SPP_1","0.87",,"01/01/2012","12/31/2012"
"390139","SPP_1","1.05",,"01/01/2012","12/31/2012"
"390142","SPP_1","1.07",,"01/01/2012","12/31/2012"
"390145","SPP_1","1.08",,"01/01/2012","12/31/2012"
"390146","SPP_1","0.97",,"01/01/2012","12/31/2012"
"390147","SPP_1","0.97",,"01/01/2012","12/31/2012"
"390150","SPP_1","1.00",,"01/01/2012","12/31/2012"
"390151","SPP_1","0.93",,"01/01/2012","12/31/2012"
"390153","SPP_1","1.06",,"01/01/2012","12/31/2012"
"390154","SPP_1","0.94",,"01/01/2012","12/31/2012"
"390156","SPP_1","1.05",,"01/01/2012","12/31/2012"
"390157","SPP_1","1.28",,"01/01/2012","12/31/2012"
"390160","SPP_1","1.02",,"01/01/2012","12/31/2012"
"390162","SPP_1","1.01",,"01/01/2012","12/31/2012"
"390163","SPP_1","1.01",,"01/01/2012","12/31/2012"
"390164","SPP_1","1.01",,"01/01/2012","12/31/2012"
"390168","SPP_1","1.03",,"01/01/2012","12/31/2012"
"390173","SPP_1","1.03",,"01/01/2012","12/31/2012"
"390174","SPP_1","1.01",,"01/01/2012","12/31/2012"
"390178","SPP_1","0.93",,"01/01/2012","12/31/2012"
"390179","SPP_1","1.00",,"01/01/2012","12/31/2012"
"390180","SPP_1","1.07",,"01/01/2012","12/31/2012"
"390183","SPP_1","1.02",,"01/01/2012","12/31/2012"
"390184","SPP_1","1.00",,"01/01/2012","12/31/2012"
"390185","SPP_1","1.04",,"01/01/2012","12/31/2012"
"390192","SPP_1","0.95",,"01/01/2012","12/31/2012"
"390194","SPP_1","1.05",,"01/01/2012","12/31/2012"
"390195","SPP_1","1.01",,"01/01/2012","12/31/2012"
"390197","SPP_1","1.02",,"01/01/2012","12/31/2012"
"390198","SPP_1","0.99",,"01/01/2012","12/31/2012"
"390199","SPP_1","0.93",,"01/01/2012","12/31/2012"
"390201","SPP_1","1.03",,"01/01/2012","12/31/2012"
"390203","SPP_1","1.00",,"01/01/2012","12/31/2012"
"390204","SPP_1","1.06",,"01/01/2012","12/31/2012"
"390211","SPP_1","0.99",,"01/01/2012","12/31/2012"
"390217","SPP_1","1.02",,"01/01/2012","12/31/2012"
"390219","SPP_1","1.01",,"01/01/2012","12/31/2012"
"390220","SPP_1","1.02",,"01/01/2012","12/31/2012"
"390222","SPP_1","0.98",,"01/01/2012","12/31/2012"
"390223","SPP_1","0.99",,"01/01/2012","12/31/2012"
"390225","SPP_1","0.99",,"01/01/2012","12/31/2012"
"390226","SPP_1","1.02",,"01/01/2012","12/31/2012"
"390228","SPP_1","1.04",,"01/01/2012","12/31/2012"
"390231","SPP_1","1.00",,"01/01/2012","12/31/2012"
"390233","SPP_1","0.97",,"01/01/2012","12/31/2012"
"390236","SPP_1","0.90",,"01/01/2012","12/31/2012"
"390237","SPP_1","1.06",,"01/01/2012","12/31/2012"
"390256","SPP_1","0.98",,"01/01/2012","12/31/2012"
"390258","SPP_1","1.02",,"01/01/2012","12/31/2012"
"390263","SPP_1","0.98",,"01/01/2012","12/31/2012"
"390265","SPP_1","1.08",,"01/01/2012","12/31/2012"
"390266","SPP_1","1.03",,"01/01/2012","12/31/2012"
"390267","SPP_1","1.12",,"01/01/2012","12/31/2012"
"390268","SPP_1","0.99",,"01/01/2012","12/31/2012"
"390270","SPP_1","1.15",,"01/01/2012","12/31/2012"
"390272","SPP_1","0.68",,"01/01/2012","12/31/2012"
"390278","SPP_1","0.81",,"01/01/2012","12/31/2012"
"390290","SPP_1","1.03",,"01/01/2012","12/31/2012"
"390304","SPP_1","1.12",,"01/01/2012","12/31/2012"
"390307","SPP_1","1.01",,"01/01/2012","12/31/2012"
"390312","SPP_1","1.29",,"01/01/2012","12/31/2012"
"390314","SPP_1","1.01",,"01/01/2012","12/31/2012"
"390316","SPP_1","0.98",,"01/01/2012","12/31/2012"
"390321","SPP_1","1.01",,"01/01/2012","12/31/2012"
"390322","SPP_1","0.90",,"01/01/2012","12/31/2012"
"390323","SPP_1","1.08",,"01/01/2012","12/31/2012"
"390324","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"390325","SPP_1","0.89",,"01/01/2012","12/31/2012"
"390326","SPP_1","1.04",,"01/01/2012","12/31/2012"
"390327","SPP_1","0.85",,"01/01/2012","12/31/2012"
"390328","SPP_1","1.00",,"01/01/2012","12/31/2012"
"390329","SPP_1","1.04",,"01/01/2012","12/31/2012"
"410001","SPP_1","1.02",,"01/01/2012","12/31/2012"
"410004","SPP_1","1.02",,"01/01/2012","12/31/2012"
"410005","SPP_1","1.08",,"01/01/2012","12/31/2012"
"410006","SPP_1","1.01",,"01/01/2012","12/31/2012"
"410007","SPP_1","0.99",,"01/01/2012","12/31/2012"
"410008","SPP_1","0.92",,"01/01/2012","12/31/2012"
"410009","SPP_1","1.06",,"01/01/2012","12/31/2012"
"410010","SPP_1","1.00",,"01/01/2012","12/31/2012"
"410011","SPP_1","1.06",,"01/01/2012","12/31/2012"
"410012","SPP_1","1.02",,"01/01/2012","12/31/2012"
"410013","SPP_1","1.00",,"01/01/2012","12/31/2012"
"420002","SPP_1","1.05",,"01/01/2012","12/31/2012"
"420004","SPP_1","0.99",,"01/01/2012","12/31/2012"
"420005","SPP_1","0.93",,"01/01/2012","12/31/2012"
"420007","SPP_1","0.96",,"01/01/2012","12/31/2012"
"420009","SPP_1","0.96",,"01/01/2012","12/31/2012"
"420010","SPP_1","0.97",,"01/01/2012","12/31/2012"
"420011","SPP_1","0.99",,"01/01/2012","12/31/2012"
"420015","SPP_1","0.95",,"01/01/2012","12/31/2012"
"420016","SPP_1","1.16",,"01/01/2012","12/31/2012"
"420018","SPP_1","0.99",,"01/01/2012","12/31/2012"
"420019","SPP_1","0.98",,"01/01/2012","12/31/2012"
"420020","SPP_1","0.96",,"01/01/2012","12/31/2012"
"420023","SPP_1","1.02",,"01/01/2012","12/31/2012"
"420026","SPP_1","0.99",,"01/01/2012","12/31/2012"
"420027","SPP_1","1.08",,"01/01/2012","12/31/2012"
"420030","SPP_1","0.98",,"01/01/2012","12/31/2012"
"420033","SPP_1","0.93",,"01/01/2012","12/31/2012"
"420036","SPP_1","0.97",,"01/01/2012","12/31/2012"
"420037","SPP_1","0.91",,"01/01/2012","12/31/2012"
"420038","SPP_1","1.03",,"01/01/2012","12/31/2012"
"420039","SPP_1","1.02",,"01/01/2012","12/31/2012"
"420043","SPP_1","0.91",,"01/01/2012","12/31/2012"
"420048","SPP_1","1.00",,"01/01/2012","12/31/2012"
"420049","SPP_1","0.96",,"01/01/2012","12/31/2012"
"420051","SPP_1","0.96",,"01/01/2012","12/31/2012"
"420053","SPP_1","1.00",,"01/01/2012","12/31/2012"
"420054","SPP_1","0.91",,"01/01/2012","12/31/2012"
"420055","SPP_1","0.96",,"01/01/2012","12/31/2012"
"420057","SPP_1","0.86",,"01/01/2012","12/31/2012"
"420062","SPP_1","0.82",,"01/01/2012","12/31/2012"
"420065","SPP_1","0.98",,"01/01/2012","12/31/2012"
"420066","SPP_1","1.09",,"01/01/2012","12/31/2012"
"420067","SPP_1","0.96",,"01/01/2012","12/31/2012"
"420068","SPP_1","0.97",,"01/01/2012","12/31/2012"
"420069","SPP_1","0.96",,"01/01/2012","12/31/2012"
"420070","SPP_1","0.96",,"01/01/2012","12/31/2012"
"420071","SPP_1","1.02",,"01/01/2012","12/31/2012"
"420072","SPP_1","0.90",,"01/01/2012","12/31/2012"
"420073","SPP_1","1.01",,"01/01/2012","12/31/2012"
"420078","SPP_1","0.98",,"01/01/2012","12/31/2012"
"420079","SPP_1","1.01",,"01/01/2012","12/31/2012"
"420080","SPP_1","1.04",,"01/01/2012","12/31/2012"
"420082","SPP_1","1.02",,"01/01/2012","12/31/2012"
"420083","SPP_1","1.02",,"01/01/2012","12/31/2012"
"420085","SPP_1","0.98",,"01/01/2012","12/31/2012"
"420086","SPP_1","1.01",,"01/01/2012","12/31/2012"
"420087","SPP_1","1.02",,"01/01/2012","12/31/2012"
"420089","SPP_1","1.08",,"01/01/2012","12/31/2012"
"420091","SPP_1","0.99",,"01/01/2012","12/31/2012"
"420098","SPP_1","0.98",,"01/01/2012","12/31/2012"
"420101","SPP_1","1.00",,"01/01/2012","12/31/2012"
"420102","SPP_1","0.89",,"01/01/2012","12/31/2012"
"420103","SPP_1","1.01",,"01/01/2012","12/31/2012"
"420104","SPP_1","0.98",,"01/01/2012","12/31/2012"
"420105","SPP_1","0.94",,"01/01/2012","12/31/2012"
"430005","SPP_1","0.90",,"01/01/2012","12/31/2012"
"430008","SPP_1","0.84",,"01/01/2012","12/31/2012"
"430012","SPP_1","0.97",,"01/01/2012","12/31/2012"
"430013","SPP_1","0.87",,"01/01/2012","12/31/2012"
"430014","SPP_1","0.99",,"01/01/2012","12/31/2012"
"430015","SPP_1","0.84",,"01/01/2012","12/31/2012"
"430016","SPP_1","0.93",,"01/01/2012","12/31/2012"
"430027","SPP_1","0.96",,"01/01/2012","12/31/2012"
"430048","SPP_1","0.91",,"01/01/2012","12/31/2012"
"430077","SPP_1","0.98",,"01/01/2012","12/31/2012"
"430081","SPP_1","0.69",,"01/01/2012","12/31/2012"
"430083","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"430084","SPP_1","0.71",,"01/01/2012","12/31/2012"
"430089","SPP_1","0.88",,"01/01/2012","12/31/2012"
"430090","SPP_1","0.86",,"01/01/2012","12/31/2012"
"430091","SPP_1","0.89",,"01/01/2012","12/31/2012"
"430092","SPP_1","0.96",,"01/01/2012","12/31/2012"
"430093","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"430094","SPP_1","Not Available","1","01/01/2012","12/31/2012"
"430095","SPP_1","0.98",,"01/01/2012","12/31/2012"
"430096","SPP_1","0.97",,"01/01/2012","12/31/2012"
"430097","SPP_1","0.94",,"01/01/2012","12/31/2012"
"440001","SPP_1","0.97",,"01/01/2012","12/31/2012"
"440002","SPP_1","1.00",,"01/01/2012","12/31/2012"
"440003","SPP_1","1.08",,"01/01/2012","12/31/2012"
"440006","SPP_1","1.05",,"01/01/2012","12/31/2012"
"440007","SPP_1","0.86",,"01/01/2012","12/31/2012"
"440008","SPP_1","1.05",,"01/01/2012","12/31/2012"
"440009","SPP_1","0.91",,"01/01/2012","12/31/2012"
"440010","SPP_1","0.73",,"01/01/2012","12/31/2012"
"440011","SPP_1","0.97",,"01/01/2012","12/31/2012"
"440012","SPP_1","1.03",,"01/01/2012","12/31/2012"
"440015","SPP_1","0.96",,"01/01/2012","12/31/2012"
"440016","SPP_1","1.05",,"01/01/2012","12/31/2012"
"440017","SPP_1","1.00",,"01/01/2012","12/31/2012"
"440018","SPP_1","1.08",,"01/01/2012","12/31/2012"
"440020","SPP_1","1.01",,"01/01/2012","12/31/2012"
"440025","SPP_1","0.95",,"01/01/2012","12/31/2012"
"440029","SPP_1","1.06",,"01/01/2012","12/31/2012"
"440030","SPP_1","1.01",,"01/01/2012","12/31/2012"
"440031","SPP_1","1.01",,"01/01/2012","12/31/2012"
"440032","SPP_1","0.93",,"01/01/2012","12/31/2012"
"440033","SPP_1","0.97",,"01/01/2012","12/31/2012"
"440034","SPP_1","0.95",,"01/01/2012","12/31/2012"
"440035","SPP_1","1.03",,"01/01/2012","12/31/2012"
"440039","SPP_1","0.98",,"01/01/2012","12/31/2012"
"440040","SPP_1","1.09",,"01/01/2012","12/31/2012"
"440046","SPP_1","1.03",,"01/01/2012","12/31/2012"
"440048","SPP_1","1.00",,"01/01/2012","12/31/2012"
"440049","SPP_1","1.01",,"01/01/2012","12/31/2012"
"440050","SPP_1","0.96",,"01/01/2012","12/31/2012"
"440051","SPP_1","0.99",,"01/01/2012","12/31/2012"
"440053","SPP_1","0.98",,"01/01/2012","12/31/2012"
"440056","SPP_1","1.03",,"01/01/2012","12/31/2012"
"440057","SPP_1","0.97",,"01/01/2012","12/31/2012"
"440058","SPP_1","0.99",,"01/01/2012","12/31/2012"
"440059","SPP_1","0.97",,"01/01/2012","12/31/2012"
"440060","SPP_1","1.03",,"01/01/2012","12/31/2012"
"440061","SPP_1","1.11",,"01/01/2012","12/31/2012"
"440063","SPP_1","1.02",,"01/01/2012","12/31/2012"
"440064","SPP_1","0.98",,"01/01/2012","12/31/2012"
"440065","SPP_1","0.97",,"01/01/2012","12/31/2012"
"440067","SPP_1","1.01",,"01/01/2012","12/31/2012"
"440068","SPP_1","1.06",,"01/01/2012","12/31/2012"
"440070","SPP_1","1.03",,"01/01/2012","12/31/2012"
"440072","SPP_1","1.04",,"01/01/2012","12/31/2012"
"440073","SPP_1","0.99",,"01/01/2012","12/31/2012"
"440081","SPP_1","0.90",,"01/01/2012","12/31/2012"
"440082","SPP_1","0.97",,"01/01/2012","12/31/2012"
"440083","SPP_1","0.98",,"01/01/2012","12/31/2012"
"440084","SPP_1","1.00",,"01/01/2012","12/31/2012"
"440091","SPP_1","0.97",,"01/01/2012","12/31/2012"
"440102","SPP_1","1.08",,"01/01/2012","12/31/2012"
"440104","SPP_1","1.03",,"01/01/2012","12/31/2012"
"440109","SPP_1","0.92",,"01/01/2012","12/31/2012"
"440110","SPP_1","0.87",,"01/01/2012","12/31/2012"
"440111","SPP_1","0.91",,"01/01/2012","12/31/2012"
"440120","SPP_1","0.96",,"01/01/2012","12/31/2012"
"440125","SPP_1","0.98",,"01/01/2012","12/31/2012"
"440130","SPP_1","1.08",,"01/01/2012","12/31/2012"
"440131","SPP_1","0.98",,"01/01/2012","12/31/2012"
"440132","SPP_1","1.02",,"01/01/2012","12/31/2012"
"440133","SPP_1","1.01",,"01/01/2012","12/31/2012"
"440137","SPP_1","1.04",,"01/01/2012","12/31/2012"
"440141","SPP_1","0.94",,"01/01/2012","12/31/2012"
"440144","SPP_1","1.01",,"01/01/2012","12/31/2012"
"440148","SPP_1","0.91",,"01/01/2012","12/31/2012"
"440150","SPP_1","1.01",,"01/01/2012","12/31/2012"
"440151","SPP_1","0.97",,"01/01/2012","12/31/2012"
"440152","SPP_1","1.00",,"01/01/2012","12/31/2012"
"440153","SPP_1","0.92",,"01/01/2012","12/31/2012"
"440156","SPP_1","1.00",,"01/01/2012","12/31/2012"
"440159","SPP_1","1.08",,"01/01/2012","12/31/2012"
"440161","SPP_1","1.01",,"01/01/2012","12/31/2012"
"440168","SPP_1","1.06",,"01/01/2012","12/31/2012"
"440173","SPP_1","0.97",,"01/01/2012","12/31/2012"
"440174","SPP_1","1.00",,"01/01/2012","12/31/2012"
"440175","SPP_1","0.97",,"01/01/2012","12/31/2012"
"440176","SPP_1","1.00",,"01/01/2012","12/31/2012"
"440180","SPP_1","0.89",,"01/01/2012","12/31/2012"
"440181","SPP_1","1.02",,"01/01/2012","12/31/2012"
"440182","SPP_1","1.06",,"01/01/2012","12/31/2012"
"440183","SPP_1","1.06",,"01/01/2012","12/31/2012"
"440184","SPP_1","0.98",,"01/01/2012","12/31/2012"
"440185","SPP_1","1.02",,"01/01/2012","12/31/2012"
"440187","SPP_1","1.04",,"01/01/2012","12/31/2012"
"440189","SPP_1","1.01",,"01/01/2012","12/31/2012"
"440192","SPP_1","1.00",,"01/01/2012","12/31/2012"
"440193","SPP_1","1.05",,"01/01/2012","12/31/2012"
"440194","SPP_1","1.02",,"01/01/2012","12/31/2012"
