"prvdr_id","msr_cd","scr","footnote"
"351313","HAI_1_ELIGCASES","Not Available","5"
"351313","HAI_2_DEVICEDAYS","Not Available","5"
"351313","HAI_3_SIR","Not Available","5"
"351313","HAI_3_PROCDAYS","Not Available","5"
"351313","HAI_3_CI_UPPER",,"5"
"351313","HAI_3_CI_LOWER",,"5"
"351313","HAI_4_ELIGCASES","Not Available","5"
"351318","HAI_1_NUMERATOR","Not Available","5"
"351318","HAI_1_DEVICEDAYS","Not Available","4"
"351318","HAI_1_CI_UPPER",,"5"
"351318","HAI_2_ELIGCASES","Not Available","5"
"351318","HAI_2_NUMERATOR","Not Available","5"
"351318","HAI_3_SIR","Not Available","5"
"351318","HAI_3_ELIGCASES","Not Available","5"
"351318","HAI_3_PROCDAYS","Not Available","5"
"360013","HAI_1_DEVICEDAYS","Not Available","4"
"360013","HAI_1_CI_UPPER",,"5"
"360013","HAI_1_CI_LOWER",,"5"
"360013","HAI_2_DEVICEDAYS","153","5"
"360013","HAI_4_SIR","Not Available","5"
"360013","HAI_4_PROCDAYS","Not Available","5"
"360019","HAI_2_ELIGCASES","1.076",""
"360019","HAI_3_NUMERATOR","0","5"
"360019","HAI_3_CI_UPPER",,"5"
"360019","HAI_4_ELIGCASES","0.026","5"
"310069","HAI_1_NUMERATOR","0","5"
"310069","HAI_1_CI_UPPER",,"5"
"310069","HAI_2_CI_UPPER",,"5"
"310069","HAI_4_CI_UPPER",,"5"
"310069","HAI_4_CI_LOWER",,"5"
"310076","HAI_1_ELIGCASES","29.824",""
"310076","HAI_2_DEVICEDAYS","1435",""
"310076","HAI_2_CI_UPPER","0.868",""
"310076","HAI_3_CI_LOWER","0.186",""
"310076","HAI_4_ELIGCASES","0.850","5"
"310076","HAI_4_NUMERATOR","2","5"
"310076","HAI_4_PROCDAYS","121","5"
"310076","HAI_4_CI_UPPER",,"5"
"310115","HAI_1_ELIGCASES","0.985","5"
"310115","HAI_2_NUMERATOR","0","5"
"310115","HAI_2_DEVICEDAYS","362","5"
"310115","HAI_2_CI_UPPER",,"5"
"310115","HAI_4_ELIGCASES","0.013","5"
"310115","HAI_4_NUMERATOR","0","5"
"320004","HAI_3_NUMERATOR","0","5"
"320004","HAI_3_CI_LOWER",,"5"
"320004","HAI_4_CI_LOWER",,"5"
"161309","HAI_1_ELIGCASES","Not Available","5"
"161309","HAI_1_NUMERATOR","Not Available","5"
"161309","HAI_1_CI_UPPER",,"5"
"161309","HAI_1_CI_LOWER",,"5"
"161309","HAI_2_SIR","Not Available","5"
"161309","HAI_2_DEVICEDAYS","Not Available","5"
"161309","HAI_2_CI_LOWER",,"5"
"161309","HAI_3_CI_UPPER",,"5"
"161317","HAI_1_ELIGCASES","Not Available","5"
"161317","HAI_1_CI_UPPER",,"5"
"161317","HAI_2_CI_UPPER",,"5"
"161317","HAI_4_SIR","Not Available","5"
"161317","HAI_4_PROCDAYS","Not Available","5"
"161317","HAI_4_CI_UPPER",,"5"
"161318","HAI_2_CI_UPPER",,"15"
"161318","HAI_3_NUMERATOR","Not Available","5"
"161318","HAI_3_CI_LOWER",,"5"
"161318","HAI_4_ELIGCASES","Not Available","5"
"161318","HAI_4_CI_UPPER",,"5"
"161320","HAI_1_ELIGCASES","Not Available","15"
"161320","HAI_2_CI_LOWER",,"15"
"161320","HAI_3_CI_LOWER",,"5"
"161320","HAI_4_NUMERATOR","Not Available","5"
"161320","HAI_4_PROCDAYS","Not Available","5"
"161322","HAI_1_DEVICEDAYS","Not Available","4"
"161322","HAI_1_CI_UPPER",,"15"
"161322","HAI_2_SIR","Not Available","15"
"161322","HAI_3_NUMERATOR","Not Available","5"
"161322","HAI_4_CI_LOWER",,"5"
"170014","HAI_1_SIR","Not Available","5"
"170014","HAI_1_DEVICEDAYS","Not Available","4"
"170014","HAI_2_NUMERATOR","0","5"
"170014","HAI_4_NUMERATOR","0","5"
"170014","HAI_4_PROCDAYS","3","5"
"170109","HAI_1_ELIGCASES","Not Available","15"
"170109","HAI_1_DEVICEDAYS","Not Available","4"
"170109","HAI_1_CI_UPPER",,"15"
"170109","HAI_2_SIR","Not Available","15"
"170109","HAI_3_SIR","Not Available","5"
"170109","HAI_3_NUMERATOR","0","5"
"170109","HAI_4_SIR","Not Available","5"
"170109","HAI_4_PROCDAYS","0","5"
"170109","HAI_4_CI_UPPER",,"5"
"170109","HAI_4_CI_LOWER",,"5"
"170185","HAI_1_SIR","Not Available","5"
"170185","HAI_1_ELIGCASES","0.907","5"
"170185","HAI_1_NUMERATOR","3","5"
"170185","HAI_2_ELIGCASES","0.329","5"
"170185","HAI_2_CI_UPPER",,"5"
"170185","HAI_2_CI_LOWER",,"5"
"170185","HAI_3_PROCDAYS","11","5"
"170185","HAI_3_CI_UPPER",,"5"
"170185","HAI_4_PROCDAYS","1","5"
"170185","HAI_4_CI_UPPER",,"5"
"300023","HAI_1_CI_LOWER","0.117",""
"300023","HAI_3_ELIGCASES","0.249","5"
"300023","HAI_4_SIR","Not Available","5"
"301300","HAI_1_NUMERATOR","Not Available","14"
"301300","HAI_2_SIR","Not Available","14"
"301300","HAI_2_CI_LOWER",,"14"
"301300","HAI_3_SIR","Not Available","5"
"301300","HAI_3_ELIGCASES","Not Available","5"
"301300","HAI_3_NUMERATOR","Not Available","5"
"301300","HAI_4_ELIGCASES","Not Available","5"
"310014","HAI_3_NUMERATOR","1",""
"310014","HAI_3_PROCDAYS","39",""
"310014","HAI_4_ELIGCASES","0.981","5"
"310014","HAI_4_PROCDAYS","111","5"
"310016","HAI_1_CI_LOWER","0.264",""
"310016","HAI_2_SIR","Not Available","5"
"310016","HAI_2_ELIGCASES","0.436","5"
"310016","HAI_2_CI_UPPER",,"5"
"310016","HAI_3_SIR","Not Available","5"
"310016","HAI_3_ELIGCASES","0.301","5"
"310016","HAI_3_CI_LOWER",,"5"
"310016","HAI_4_PROCDAYS","8","5"
"180019","HAI_2_SIR","Not Available","5"
"180019","HAI_3_NUMERATOR","0","5"
"180019","HAI_4_SIR","Not Available","5"
"180019","HAI_4_ELIGCASES","0.028","5"
"180029","HAI_1_NUMERATOR","0",""
"180029","HAI_1_DEVICEDAYS","Not Available","4"
"180029","HAI_2_NUMERATOR","0","5"
"180029","HAI_2_CI_LOWER",,"5"
"180029","HAI_3_CI_UPPER",,"5"
"180029","HAI_3_CI_LOWER",,"5"
"180029","HAI_4_ELIGCASES","0.022","5"
"180040","HAI_2_ELIGCASES","9.012",""
"180040","HAI_2_NUMERATOR","6",""
"180040","HAI_3_SIR","0.00",""
"180040","HAI_3_ELIGCASES","2.871",""
"180064","HAI_2_NUMERATOR","0","5"
"180064","HAI_3_PROCDAYS","1","5"
"180087","HAI_1_NUMERATOR","0","5"
"180087","HAI_2_SIR","Not Available","5"
"180087","HAI_2_DEVICEDAYS","271","5"
"180087","HAI_2_CI_LOWER",,"5"
"180087","HAI_3_PROCDAYS","12","5"
"180087","HAI_3_CI_LOWER",,"5"
"180087","HAI_4_PROCDAYS","13","5"
"180087","HAI_4_CI_LOWER",,"5"
"180127","HAI_1_CI_LOWER","0.014",""
"180127","HAI_2_SIR","Not Available","5"
"180127","HAI_2_ELIGCASES","0.237","5"
"180127","HAI_3_PROCDAYS","9","5"
"180127","HAI_3_CI_LOWER",,"5"
"180127","HAI_4_ELIGCASES","0.302","5"
"180127","HAI_4_CI_UPPER",,"5"
"180132","HAI_1_ELIGCASES","6.187",""
"180132","HAI_1_NUMERATOR","1",""
"180132","HAI_1_CI_LOWER","0.004",""
"180132","HAI_2_SIR","0.81",""
"180132","HAI_2_DEVICEDAYS","2277",""
"180132","HAI_3_SIR","Not Available","5"
"180132","HAI_3_PROCDAYS","23","5"
"180132","HAI_4_SIR","Not Available","5"
"180138","HAI_1_SIR","Not Available","5"
"180138","HAI_1_DEVICEDAYS","Not Available","4"
"180138","HAI_2_SIR","Not Available","5"
"180138","HAI_2_ELIGCASES","0.216","5"
"180138","HAI_2_CI_UPPER",,"5"
"180138","HAI_4_ELIGCASES","0.090","5"
"180138","HAI_4_PROCDAYS","9","5"
"180138","HAI_4_CI_UPPER",,"5"
"220098","HAI_1_ELIGCASES","0.277","5"
"220098","HAI_2_CI_UPPER",,"5"
"220098","HAI_3_SIR","Not Available","5"
"220098","HAI_3_PROCDAYS","4","5"
"220105","HAI_1_NUMERATOR","1",""
"220105","HAI_1_DEVICEDAYS","Not Available","4"
"220105","HAI_2_ELIGCASES","0.703","5"
"220105","HAI_2_NUMERATOR","1","5"
"220105","HAI_3_ELIGCASES","0.564","5"
"220105","HAI_3_PROCDAYS","23","5"
"220105","HAI_3_CI_UPPER",,"5"
"220105","HAI_4_CI_LOWER",,"5"
"230021","HAI_1_NUMERATOR","3",""
"230021","HAI_1_DEVICEDAYS","Not Available","4"
"230021","HAI_2_CI_UPPER",,"5"
"230021","HAI_3_ELIGCASES","1.049",""
"230021","HAI_3_NUMERATOR","2",""
"230021","HAI_3_PROCDAYS","34",""
"230021","HAI_3_CI_LOWER","0.231",""
"230021","HAI_4_NUMERATOR","1","5"
"190009","HAI_1_DEVICEDAYS","Not Available","4"
"190009","HAI_2_SIR","Not Available","5"
"190009","HAI_3_SIR","Not Available","5"
"190009","HAI_3_ELIGCASES","0.068","5"
"190009","HAI_3_CI_UPPER",,"5"
"190009","HAI_3_CI_LOWER",,"5"
"190009","HAI_4_SIR","Not Available","5"
"190009","HAI_4_ELIGCASES","0.138","5"
"190019","HAI_1_SIR","1.39",""
"190019","HAI_1_DEVICEDAYS","Not Available","4"
"190019","HAI_1_CI_LOWER","0.718",""
"190019","HAI_2_ELIGCASES","1.940",""
"190019","HAI_2_NUMERATOR","2",""
"190019","HAI_2_CI_UPPER","3.724",""
"190019","HAI_3_NUMERATOR","1",""
"190019","HAI_4_NUMERATOR","0","5"
"190019","HAI_4_PROCDAYS","24","5"
"190025","HAI_1_SIR","Not Available","5"
"190025","HAI_2_SIR","Not Available","5"
"190025","HAI_2_NUMERATOR","0","5"
"190025","HAI_2_CI_UPPER",,"5"
"190025","HAI_4_NUMERATOR","0","5"
"190025","HAI_4_CI_LOWER",,"5"
"190034","HAI_1_ELIGCASES","0.717","5"
"190034","HAI_1_CI_UPPER",,"5"
"190034","HAI_3_SIR","Not Available","5"
"190034","HAI_3_NUMERATOR","0","5"
"190034","HAI_3_PROCDAYS","5","5"
"190036","HAI_2_NUMERATOR","5",""
"190036","HAI_2_DEVICEDAYS","2586",""
"190036","HAI_3_ELIGCASES","2.098",""
"190036","HAI_4_NUMERATOR","3","5"
"190036","HAI_4_PROCDAYS","29","5"
"190064","HAI_1_ELIGCASES","23.890",""
"190064","HAI_1_CI_UPPER","0.715",""
"190064","HAI_3_ELIGCASES","2.886",""
"190064","HAI_3_NUMERATOR","1",""
"190064","HAI_3_PROCDAYS","89",""
"190064","HAI_3_CI_LOWER","0.009",""
"190122","HAI_1_SIR","0.00",""
"190122","HAI_4_NUMERATOR","2","5"
"190122","HAI_4_PROCDAYS","23","5"
"190122","HAI_4_CI_UPPER",,"5"
"190140","HAI_2_NUMERATOR","1","5"
"190140","HAI_2_DEVICEDAYS","43","5"
"190140","HAI_4_PROCDAYS","0","5"
"190140","HAI_4_CI_UPPER",,"5"
"190140","HAI_4_CI_LOWER",,"5"
"190145","HAI_1_NUMERATOR","Not Available","15"
"190145","HAI_2_DEVICEDAYS","0","15"
"190145","HAI_3_PROCDAYS","0","5"
"190175","HAI_3_SIR","Not Available","5"
"190175","HAI_4_ELIGCASES","0.064","5"
"190175","HAI_4_PROCDAYS","4","5"
"190201","HAI_1_SIR","2.81",""
"190201","HAI_3_SIR","Not Available","5"
"190201","HAI_4_ELIGCASES","0.190","5"
"190236","HAI_1_ELIGCASES","1.857",""
"190236","HAI_1_CI_LOWER","0.130",""
"190236","HAI_2_SIR","Not Available","5"
"190236","HAI_2_ELIGCASES","0.585","5"
"190236","HAI_2_CI_LOWER",,"5"
"190236","HAI_3_CI_UPPER",,"5"
"190236","HAI_4_SIR","Not Available","5"
"190236","HAI_4_CI_LOWER",,"5"
"191302","HAI_1_CI_LOWER",,"5"
"191302","HAI_4_NUMERATOR","Not Available","5"
"200031","HAI_1_CI_UPPER",,"5"
"200031","HAI_2_ELIGCASES","0.514","5"
"200031","HAI_2_CI_LOWER",,"5"
"200031","HAI_3_SIR","Not Available","5"
"200031","HAI_3_CI_UPPER",,"5"
"200031","HAI_3_CI_LOWER",,"5"
"210022","HAI_1_SIR","0.00","3"
"210022","HAI_1_ELIGCASES","2.384","3"
"210022","HAI_2_CI_UPPER",,"5"
"210022","HAI_3_ELIGCASES","Not Available","5"
"210022","HAI_3_CI_LOWER",,"5"
"210022","HAI_4_NUMERATOR","Not Available","5"
"210022","HAI_4_CI_UPPER",,"5"
"210027","HAI_1_SIR","0.00",""
"210027","HAI_2_CI_UPPER","5.430",""
"210027","HAI_3_SIR","Not Available","5"
"210027","HAI_3_NUMERATOR","0","5"
"210027","HAI_4_NUMERATOR","0","5"
"210027","HAI_4_CI_LOWER",,"5"
"210030","HAI_1_CI_UPPER",,"5"
"210030","HAI_2_SIR","Not Available","5"
"210030","HAI_3_NUMERATOR","Not Available","5"
"210030","HAI_3_PROCDAYS","Not Available","5"
"210030","HAI_3_CI_UPPER",,"5"
"210030","HAI_4_ELIGCASES","Not Available","5"
"210038","HAI_1_ELIGCASES","2.151",""
"210038","HAI_1_CI_LOWER","0.507",""
"210038","HAI_2_DEVICEDAYS","438","5"
"210038","HAI_4_CI_LOWER",,"5"
"210048","HAI_2_DEVICEDAYS","Not Available","5"
"210048","HAI_3_SIR","Not Available","5"
"210048","HAI_4_SIR","Not Available","5"
"210048","HAI_4_NUMERATOR","Not Available","5"
"210048","HAI_4_PROCDAYS","Not Available","5"
"210048","HAI_4_CI_UPPER",,"5"
"210049","HAI_1_SIR","0.00",""
"210049","HAI_2_SIR","3.79",""
"210049","HAI_2_CI_UPPER","9.698",""
"210049","HAI_2_CI_LOWER","1.032",""
"210049","HAI_3_CI_UPPER",,"5"
"210049","HAI_3_CI_LOWER",,"5"
"210049","HAI_4_PROCDAYS","Not Available","5"
"210055","HAI_1_DEVICEDAYS","Not Available","4"
"210055","HAI_2_NUMERATOR","1","5"
"210055","HAI_2_CI_LOWER",,"5"
"210055","HAI_3_ELIGCASES","Not Available","5"
"210055","HAI_4_NUMERATOR","Not Available","5"
"420064","HAI_1_ELIGCASES","0.800","5"
"420064","HAI_1_CI_UPPER",,"5"
"420064","HAI_3_CI_LOWER",,"5"
"281357","HAI_1_CI_LOWER",,"5"
"281357","HAI_2_NUMERATOR","Not Available","5"
"281357","HAI_2_DEVICEDAYS","Not Available","5"
"281357","HAI_2_CI_UPPER",,"5"
"281357","HAI_2_CI_LOWER",,"5"
"281357","HAI_3_CI_UPPER",,"5"
"281357","HAI_3_CI_LOWER",,"5"
"281357","HAI_4_ELIGCASES","Not Available","5"
"450856","HAI_1_CI_UPPER",,"15"
"450856","HAI_2_ELIGCASES","Not Available","15"
"450856","HAI_4_NUMERATOR","Not Available","5"
"450856","HAI_4_CI_UPPER",,"5"
"420098","HAI_1_SIR","0.00",""
"420098","HAI_2_SIR","Not Available","5"
"420098","HAI_2_ELIGCASES","Not Available","5"
"420098","HAI_2_DEVICEDAYS","Not Available","5"
"420098","HAI_3_PROCDAYS","13","5"
"420098","HAI_3_CI_UPPER",,"5"
"420098","HAI_3_CI_LOWER",,"5"
"420098","HAI_4_SIR","Not Available","5"
"420098","HAI_4_ELIGCASES","0.052","5"
"420098","HAI_4_CI_UPPER",,"5"
"501323","HAI_1_CI_LOWER",,"5"
"501323","HAI_2_CI_UPPER",,"5"
"501323","HAI_2_CI_LOWER",,"5"
"501323","HAI_3_SIR","Not Available","5"
"501323","HAI_4_NUMERATOR","0","5"
"041304","HAI_2_SIR","Not Available","5"
"041304","HAI_4_SIR","Not Available","5"
"041304","HAI_4_CI_UPPER",,"5"
"490059","HAI_1_CI_UPPER","1.551",""
"490059","HAI_2_ELIGCASES","2.233",""
"490059","HAI_2_CI_LOWER","0.108",""
"490059","HAI_3_NUMERATOR","1",""
"490098","HAI_2_NUMERATOR","0","5"
"490098","HAI_2_DEVICEDAYS","239","5"
"490098","HAI_2_CI_UPPER",,"5"
"490098","HAI_2_CI_LOWER",,"5"
"490098","HAI_4_SIR","Not Available","5"
"490098","HAI_4_PROCDAYS","3","5"
"130065","HAI_1_ELIGCASES","0.004","5"
"130065","HAI_1_NUMERATOR","0","5"
"130065","HAI_1_DEVICEDAYS","Not Available","4"
"130065","HAI_2_CI_UPPER",,"15"
"130065","HAI_3_SIR","Not Available","5"
"130065","HAI_3_CI_UPPER",,"5"
"130065","HAI_4_NUMERATOR","Not Available","5"
"130065","HAI_4_PROCDAYS","0","5"
"130065","HAI_4_CI_LOWER",,"5"
"670050","HAI_1_ELIGCASES","Not Available","15"
"670050","HAI_3_SIR","Not Available","5"
"670050","HAI_3_CI_LOWER",,"5"
"670050","HAI_4_NUMERATOR","Not Available","5"
"670050","HAI_4_CI_UPPER",,"5"
"670050","HAI_4_CI_LOWER",,"5"
"080001","HAI_1_NUMERATOR","21",""
"080001","HAI_2_ELIGCASES","10.554",""
"080001","HAI_3_CI_LOWER","0.114",""
"080001","HAI_4_PROCDAYS","114",""
"080001","HAI_4_CI_UPPER","6.255",""
"080001","HAI_4_CI_LOWER","0.210",""
"360348","HAI_1_SIR","Not Available","5"
"360348","HAI_1_CI_UPPER",,"5"
"360348","HAI_2_SIR","Not Available","5"
"360348","HAI_2_ELIGCASES","0.139","5"
"360348","HAI_2_DEVICEDAYS","107","5"
"360348","HAI_3_ELIGCASES","0.599","5"
"360348","HAI_3_CI_UPPER",,"5"
"360348","HAI_4_PROCDAYS","15","5"
"360348","HAI_4_CI_UPPER",,"5"
"140010","HAI_1_NUMERATOR","11",""
"140010","HAI_1_CI_UPPER","1.049",""
"140010","HAI_2_CI_LOWER","1.878",""
"140010","HAI_3_CI_LOWER","0.104",""
"140010","HAI_4_ELIGCASES","0.789","5"
"140010","HAI_4_PROCDAYS","99","5"
"140010","HAI_4_CI_LOWER",,"5"
"451378","HAI_2_ELIGCASES","Not Available","15"
"451378","HAI_4_ELIGCASES","Not Available","5"
"451378","HAI_4_CI_UPPER",,"5"
"050158","HAI_1_SIR","Not Available","5"
"050158","HAI_1_DEVICEDAYS","Not Available","4"
"050158","HAI_1_CI_UPPER",,"5"
"050158","HAI_2_SIR","Not Available","5"
"050158","HAI_2_NUMERATOR","0","5"
"050158","HAI_2_CI_UPPER",,"5"
"050158","HAI_3_SIR","Not Available","5"
"050158","HAI_3_ELIGCASES","0.058","5"
"050158","HAI_3_NUMERATOR","0","5"
"050158","HAI_4_SIR","Not Available","5"
"050158","HAI_4_ELIGCASES","Not Available","5"
"050158","HAI_4_NUMERATOR","Not Available","5"
"050158","HAI_4_CI_LOWER",,"5"
"050448","HAI_2_NUMERATOR","0","5"
"050448","HAI_3_ELIGCASES","0.206","5"
"050448","HAI_3_PROCDAYS","8","5"
"050448","HAI_3_CI_UPPER",,"5"
"050448","HAI_4_SIR","Not Available","5"
"050448","HAI_4_PROCDAYS","9","5"
"050502","HAI_1_NUMERATOR","2",""
"050502","HAI_1_CI_UPPER","2.800",""
"050502","HAI_2_DEVICEDAYS","723","5"
"050502","HAI_2_CI_LOWER",,"5"
"050502","HAI_3_CI_LOWER",,"5"
"400109","HAI_1_CI_LOWER","0.023",""
"400109","HAI_2_NUMERATOR","4",""
"400109","HAI_3_NUMERATOR","Not Available","5"
"400109","HAI_3_CI_UPPER",,"5"
"400109","HAI_3_CI_LOWER",,"5"
"390150","HAI_1_ELIGCASES","0.424","5"
"390150","HAI_2_NUMERATOR","0","5"
"390150","HAI_3_PROCDAYS","6","5"
"390150","HAI_4_CI_LOWER",,"5"
"450488","HAI_1_ELIGCASES","Not Available","15"
"450488","HAI_1_NUMERATOR","Not Available","15"
"450488","HAI_1_CI_LOWER",,"15"
"450488","HAI_2_ELIGCASES","Not Available","15"
"450488","HAI_2_DEVICEDAYS","Not Available","15"
"450488","HAI_3_ELIGCASES","Not Available","5"
"450488","HAI_3_NUMERATOR","Not Available","5"
"450488","HAI_3_CI_LOWER",,"5"
"450488","HAI_4_ELIGCASES","Not Available","5"
"030126","HAI_1_DEVICEDAYS","Not Available","4"
"030126","HAI_2_SIR","Not Available","5"
"030126","HAI_2_ELIGCASES","0.534","5"
"030126","HAI_2_DEVICEDAYS","411","5"
"030126","HAI_3_NUMERATOR","2","5"
"030126","HAI_4_SIR","Not Available","5"
"030126","HAI_4_ELIGCASES","Not Available","5"
"430081","HAI_2_DEVICEDAYS","Not Available","15"
"430081","HAI_2_CI_UPPER",,"15"
"430081","HAI_3_SIR","Not Available","5"
"430081","HAI_3_ELIGCASES","Not Available","5"
"430081","HAI_4_PROCDAYS","Not Available","5"
"430081","HAI_4_CI_UPPER",,"5"
"431320","HAI_1_SIR","Not Available","5"
"431320","HAI_1_ELIGCASES","Not Available","5"
"431320","HAI_2_SIR","Not Available","5"
"431320","HAI_2_CI_UPPER",,"5"
"431320","HAI_3_CI_LOWER",,"5"
"431320","HAI_4_SIR","Not Available","5"
"431320","HAI_4_ELIGCASES","Not Available","5"
"431320","HAI_4_PROCDAYS","Not Available","5"
"161346","HAI_1_ELIGCASES","Not Available","15"
"161346","HAI_2_SIR","Not Available","15"
"161346","HAI_2_ELIGCASES","Not Available","15"
"161346","HAI_2_DEVICEDAYS","0","15"
"161346","HAI_2_CI_UPPER",,"15"
"161346","HAI_3_PROCDAYS","Not Available","5"
"161346","HAI_4_SIR","Not Available","5"
"490043","HAI_1_NUMERATOR","1",""
"490043","HAI_2_DEVICEDAYS","660","5"
"490043","HAI_2_CI_LOWER",,"5"
"490043","HAI_3_ELIGCASES","1.002",""
"490043","HAI_3_CI_LOWER",,""
"490043","HAI_4_ELIGCASES","0.084","5"
"490005","HAI_1_CI_UPPER","0.598",""
"490005","HAI_1_CI_LOWER","0.003",""
"490005","HAI_2_SIR","0.60",""
"490005","HAI_2_DEVICEDAYS","1850",""
"490005","HAI_2_CI_UPPER","2.181",""
"490005","HAI_3_SIR","0.68",""
"490005","HAI_3_CI_UPPER","3.775",""
"490005","HAI_4_SIR","Not Available","5"
"490005","HAI_4_NUMERATOR","0","5"
"490005","HAI_4_CI_UPPER",,"5"
"041318","HAI_1_DEVICEDAYS","Not Available","4"
"041318","HAI_1_CI_UPPER",,"5"
"041318","HAI_3_CI_LOWER",,"5"
"431332","HAI_1_SIR","Not Available","5"
"431332","HAI_1_ELIGCASES","Not Available","5"
"431332","HAI_1_DEVICEDAYS","Not Available","4"
"431332","HAI_2_CI_UPPER",,"5"
"431332","HAI_4_SIR","Not Available","5"
"161352","HAI_1_SIR","Not Available","15"
"161352","HAI_1_ELIGCASES","Not Available","15"
"161352","HAI_1_DEVICEDAYS","Not Available","4"
"161352","HAI_3_NUMERATOR","Not Available","5"
"161352","HAI_4_SIR","Not Available","5"
"161352","HAI_4_CI_UPPER",,"5"
"161352","HAI_4_CI_LOWER",,"5"
"501327","HAI_1_NUMERATOR","Not Available","5"
"501327","HAI_1_DEVICEDAYS","Not Available","4"
"501327","HAI_1_CI_LOWER",,"5"
"501327","HAI_2_SIR","Not Available","5"
"501327","HAI_3_SIR","Not Available","5"
"501327","HAI_3_CI_LOWER",,"5"
"501327","HAI_4_CI_LOWER",,"5"
"050196","HAI_3_SIR","Not Available","5"
"050196","HAI_3_ELIGCASES","Not Available","5"
"050196","HAI_3_CI_LOWER",,"5"
"050196","HAI_4_ELIGCASES","Not Available","5"
"050196","HAI_4_CI_LOWER",,"5"
"050055","HAI_1_NUMERATOR","1",""
"050055","HAI_2_SIR","Not Available","5"
"050055","HAI_2_DEVICEDAYS","437","5"
"050055","HAI_2_CI_UPPER",,"5"
"050055","HAI_2_CI_LOWER",,"5"
"050055","HAI_3_NUMERATOR","0","5"
"050055","HAI_4_SIR","Not Available","5"
"050055","HAI_4_NUMERATOR","0","5"
"400130","HAI_1_CI_UPPER",,"5"
"400130","HAI_2_SIR","Not Available","5"
"400130","HAI_2_CI_UPPER",,"5"
"400130","HAI_3_PROCDAYS","Not Available","5"
"400130","HAI_4_SIR","Not Available","5"
"140280","HAI_1_ELIGCASES","5.148",""
"140280","HAI_2_ELIGCASES","2.134",""
"140280","HAI_2_DEVICEDAYS","939",""
"140280","HAI_3_CI_UPPER",,"5"
"140280","HAI_4_PROCDAYS","13","5"
"131320","HAI_1_SIR","Not Available","15"
"131320","HAI_1_NUMERATOR","Not Available","15"
"131320","HAI_1_CI_UPPER",,"15"
"131320","HAI_1_CI_LOWER",,"15"
"131320","HAI_2_SIR","Not Available","15"
"131320","HAI_2_ELIGCASES","Not Available","15"
"131320","HAI_2_NUMERATOR","Not Available","15"
"131320","HAI_4_ELIGCASES","Not Available","5"
"131320","HAI_4_CI_UPPER",,"5"
"521326","HAI_2_DEVICEDAYS","0","15"
"521326","HAI_4_PROCDAYS","Not Available","5"
"120028","HAI_1_SIR","Not Available","5"
"120028","HAI_1_ELIGCASES","0.459","5"
"120028","HAI_2_ELIGCASES","0.137","5"
"121300","HAI_1_DEVICEDAYS","Not Available","4"
"121300","HAI_1_CI_LOWER",,"5"
"121300","HAI_2_SIR","Not Available","5"
"121300","HAI_2_ELIGCASES","Not Available","5"
"121300","HAI_2_DEVICEDAYS","Not Available","5"
"121300","HAI_2_CI_UPPER",,"5"
"121300","HAI_4_SIR","Not Available","5"
"121300","HAI_4_NUMERATOR","Not Available","5"
"121300","HAI_4_CI_UPPER",,"5"
"121300","HAI_4_CI_LOWER",,"5"
"130013","HAI_1_ELIGCASES","0.915","5"
"130013","HAI_1_NUMERATOR","0","5"
"130013","HAI_2_SIR","Not Available","5"
"130013","HAI_2_NUMERATOR","0","5"
"130013","HAI_3_SIR","Not Available","5"
"130013","HAI_4_PROCDAYS","9","5"
"130013","HAI_4_CI_UPPER",,"5"
"130013","HAI_4_CI_LOWER",,"5"
"190015","HAI_1_ELIGCASES","4.968",""
"190015","HAI_1_CI_LOWER",,""
"190015","HAI_2_NUMERATOR","1",""
"190015","HAI_3_ELIGCASES","0.318","5"
"190015","HAI_3_NUMERATOR","0","5"
"190015","HAI_4_SIR","Not Available","5"
"190015","HAI_4_CI_UPPER",,"5"
"190015","HAI_4_CI_LOWER",,"5"
"130049","HAI_1_ELIGCASES","6.154",""
"130049","HAI_1_CI_UPPER","1.174",""
"130049","HAI_2_CI_UPPER","5.056",""
"130049","HAI_4_ELIGCASES","0.255","5"
"130049","HAI_4_CI_UPPER",,"5"
"131308","HAI_1_SIR","Not Available","5"
"131308","HAI_4_SIR","Not Available","5"
"131308","HAI_4_ELIGCASES","Not Available","5"
"140001","HAI_1_CI_LOWER",,"5"
"140001","HAI_2_CI_UPPER",,"5"
"140001","HAI_2_CI_LOWER",,"5"
"140001","HAI_3_SIR","Not Available","5"
"140001","HAI_4_SIR","Not Available","5"
"140002","HAI_2_SIR","Not Available","5"
"140002","HAI_2_CI_UPPER",,"5"
"140002","HAI_2_CI_LOWER",,"5"
"140002","HAI_3_SIR","Not Available","5"
"140002","HAI_3_CI_LOWER",,"5"
"140002","HAI_4_SIR","Not Available","5"
"140002","HAI_4_CI_LOWER",,"5"
"140011","HAI_1_DEVICEDAYS","Not Available","4"
"140011","HAI_2_CI_LOWER",,"5"
"140011","HAI_3_SIR","Not Available","5"
"140011","HAI_3_NUMERATOR","Not Available","5"
"140011","HAI_4_SIR","Not Available","5"
"140029","HAI_1_SIR","0.41",""
"140029","HAI_1_ELIGCASES","7.280",""
"140029","HAI_1_CI_LOWER","0.085",""
"140029","HAI_2_ELIGCASES","1.734",""
"140029","HAI_3_CI_UPPER","2.982",""
"140029","HAI_3_CI_LOWER",,""
